RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime
53_mg	191.78	9	8	1	181	space	2.03948843799	cr	False	53_mg	False	Utility_Vehicles	838.99	1	134	NA	NA
53_mg	201.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	162.18	10	8	1	84	space	2.09658573777	cr	False	53_mg	False	Utility_Vehicles	844.48	1	135	0	20.68
53_mg	429.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	176.67	8	7	1	103	space	1.82266033505	cr	False	53_mg	False	Utility_Vehicles	851.87	1	136	NA	NA
53_mg	211.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	178.55	10	7	1	51	space	2.27297969477	cr	False	53_mg	False	Utility_Vehicles	857.14	1	137	NA	NA
53_mg	178.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	157.64	10	7	1	89	space	2.05390168674	cr	False	53_mg	False	Utility_Vehicles	862.86	1	138	0	16.51
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	181.09	10	7	1	134	space	2.27272164111	cr	False	53_mg	False	Utility_Vehicles	870.47	1	139	NA	NA
53_mg	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	199.69	12	8	1	188	space	3.00691576418	cr	False	53_mg	False	Utility_Vehicles	877.94	1	140	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	254.55	11	10	1	206	space	3.1298632939	cr	False	53_mg	False	Utility_Vehicles	884.41	1	141	1	20.54
53_mg	.	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	.	1	0	1	22	return	1.19345995312	fa	True	53_mg	True	Utility_Vehicles	893.5	1	142	NA	NA
53_mg	41.00	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	111.50	9	4	1	46	space	2.39160409296	cr	False	53_mg	False	Utility_Vehicles	900.77	1	143	NA	NA
53_mg	49.43	8	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	120.00	9	6	1	43	space	2.80239799275	cr	False	53_mg	False	Utility_Vehicles	906.76	1	144	NA	NA
53_mg	50.80	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	117.67	7	4	1	192	space	2.23914607707	cr	False	53_mg	False	Utility_Vehicles	913.2	1	145	NA	NA
53_mg	53.50	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	81.50	16	5	1	256	space	3.04046347021	cr	False	53_mg	False	Utility_Vehicles	924.38	1	146	2	37.38
53_mg	91.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	54.00	12	4	1	119	space	2.44026003301	cr	False	53_mg	False	Utility_Vehicles	934.69	1	147	NA	NA
53_mg	250.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	164.83	12	6	1	165	space	2.8013481836	cr	False	53_mg	False	Utility_Vehicles	947.5	1	148	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	179.47	15	9	1	16	space	3.17173652869	cr	False	53_mg	False	Utility_Vehicles	953.73	1	149	NA	NA
53_mg	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	199.50	7	7	1	95	space	1.83079928817	cr	False	53_mg	False	Utility_Vehicles	960.34	1	150	0	31.17
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	202.86	6	5	1	264	return	1.53470766445	fa	True	53_mg	True	Utility_Vehicles	968.01	1	151	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	185.78	8	6	1	246	space	1.88408443192	cr	False	53_mg	False	Utility_Vehicles	973.0	1	152	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	198.40	9	6	1	211	space	2.30187876977	cr	True	53_mg	True	Utility_Vehicles	978.35	1	153	NA	NA
53_mg	276.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	140.77	12	7	1	82	space	2.23086160223	cr	False	53_mg	False	Utility_Vehicles	984.09	1	154	NA	NA
53_mg	324.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	201.45	10	7	1	136	space	2.5739607751	cr	False	53_mg	False	Utility_Vehicles	990.15	1	155	1	28.17
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	234.00	8	6	1	20	return	2.30759407132	hi	False	53_mg	True	Utility_Vehicles	999.67	1	156	NA	NA
53_mg	432.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	171.80	9	8	1	75	space	2.01187999774	cr	False	53_mg	False	Utility_Vehicles	1005.44	1	157	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	169.47	14	11	1	228	space	3.02763409901	cr	False	53_mg	False	Utility_Vehicles	1010.9	1	158	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	228.00	3	4	1	268	return	0.958605850581	hi	False	53_mg	True	Utility_Vehicles	1017.57	1	159	NA	NA
53_mg	830.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	166.50	11	9	1	33	space	2.33956009918	cr	False	53_mg	False	Utility_Vehicles	1021.97	1	160	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	303.60	9	7	1	267	space	3.30275849806	cr	False	53_mg	False	Utility_Vehicles	1027.76	1	161	0	34.85
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	196.73	11	9	1	104	space	2.66887026391	cr	False	53_mg	False	Utility_Vehicles	1036.35	1	162	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.91	10	9	1	21	space	2.30633899232	cr	False	53_mg	False	Utility_Vehicles	1042.46	1	163	NA	NA
53_mg	183.20	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	178.17	12	8	1	226	space	2.47313767928	cr	False	53_mg	False	Utility_Vehicles	1048.47	1	164	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	177.50	11	9	1	227	space	2.47281254642	cr	False	53_mg	False	Utility_Vehicles	1054.41	1	165	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	175.11	9	8	1	28	space	1.85978267045	cr	False	53_mg	False	Utility_Vehicles	1060.33	1	166	0	29.32
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	165.56	8	4	1	25	space	1.72354134632	cr	False	53_mg	False	Utility_Vehicles	1067.32	1	167	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	175.17	11	9	1	37	space	2.49000610312	cr	False	53_mg	False	Utility_Vehicles	1072.49	1	168	NA	NA
53_mg	435.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	227.20	4	4	1	53	return	1.22464118997	fa	True	53_mg	True	Utility_Vehicles	1078.46	1	169	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	271.33	3	3	1	91	return	0.84312904696	hi	False	53_mg	True	Utility_Vehicles	1083.29	1	170	0	20.28
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	191.50	7	8	1	255	space	1.80584799394	cr	False	53_mg	False	Utility_Vehicles	1089.31	1	171	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	241.25	7	6	1	62	return	2.08956807171	hi	False	53_mg	True	Utility_Vehicles	1094.56	1	172	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	192.60	9	9	1	78	space	2.2230796722	cr	False	53_mg	False	Utility_Vehicles	1100.13	1	173	NA	NA
53_mg	474.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	239.00	5	3	1	287	return	1.63153972616	hi	False	53_mg	True	Utility_Vehicles	1105.8	1	174	0	21.58
53_mg	184.40	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	188.67	8	8	1	111	space	1.93944866693	cr	False	53_mg	False	Utility_Vehicles	1114.93	1	175	NA	NA
53_mg	209.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	208.50	3	3	1	65	return	0.847624458605	fa	True	53_mg	True	Utility_Vehicles	1120.31	1	176	NA	NA
53_mg	160.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	107.40	9	7	1	39	space	2.18523815897	cr	False	53_mg	False	Utility_Vehicles	1124.63	1	177	NA	NA
53_mg	330.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	186.17	11	8	1	108	space	2.61166189838	cr	False	53_mg	False	Utility_Vehicles	1130.27	1	178	NA	NA
53_mg	890.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	193.25	8	7	1	159	space	1.8181799521	cr	False	53_mg	False	Utility_Vehicles	1136.34	1	179	0	28.73
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.40	9	4	1	277	space	2.11846714671	cr	False	53_mg	False	Utility_Vehicles	1144.27	1	180	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	177.85	12	10	1	50	space	2.73573328106	cr	False	53_mg	False	Utility_Vehicles	1149.82	1	181	NA	NA
53_mg	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	185.07	14	9	1	266	space	3.24011781026	cr	False	53_mg	False	Utility_Vehicles	1155.99	1	182	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	244.00	3	3	1	209	return	0.753123676986	hi	False	53_mg	True	Utility_Vehicles	1162.7	1	183	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	199.85	12	8	1	63	space	2.9901998266	cr	False	53_mg	False	Utility_Vehicles	1166.92	1	184	0	29.13
53_mg	499.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	169.60	10	6	1	54	space	2.10624845355	cr	False	53_mg	False	Utility_Vehicles	1175.69	1	185	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	157.56	8	9	1	283	space	1.66758182849	cr	False	53_mg	False	Utility_Vehicles	1181.24	1	186	NA	NA
53_mg	430.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	221.50	3	3	1	80	return	0.892975552706	fa	True	53_mg	True	Utility_Vehicles	1186.35	1	187	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	175.00	9	8	1	245	space	2.09380396351	cr	False	53_mg	False	Utility_Vehicles	1190.69	1	188	NA	NA
53_mg	418.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.67	8	7	1	52	space	1.8558073981	cr	False	53_mg	False	Utility_Vehicles	1196.22	1	189	NA	NA
53_mg	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	201.64	10	7	1	47	space	2.61892075668	cr	False	53_mg	False	Utility_Vehicles	1201.52	1	190	0	31.87
53_mg	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	193.00	7	8	1	129	space	1.81929317495	cr	False	53_mg	False	Utility_Vehicles	1209.75	1	191	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	281.33	2	2	1	141	return	0.867432274681	hi	False	53_mg	True	Utility_Vehicles	1215.02	1	192	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	182.80	9	10	1	195	space	2.1555858166	cr	False	53_mg	False	Utility_Vehicles	1219.34	1	193	NA	NA
53_mg	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	177.25	7	7	1	191	space	1.62559826102	cr	False	53_mg	False	Utility_Vehicles	1224.93	1	194	NA	NA
53_mg	187.20	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	201.14	7	5	1	168	space	1.62253534037	cr	False	53_mg	False	Utility_Vehicles	1230.05	1	195	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	193.83	11	8	1	223	space	2.68465955433	cr	False	53_mg	False	Utility_Vehicles	1235.12	1	196	0	31.54
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	151.00	5	5	1	76	space	1.14018030767	cr	False	53_mg	False	Utility_Vehicles	1243.34	1	197	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	175.50	7	7	1	201	space	1.62316031399	cr	False	53_mg	False	Utility_Vehicles	1247.93	1	198	NA	NA
53_mg	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	230.29	7	5	1	184	space	1.80149957025	cr	False	53_mg	False	Utility_Vehicles	1253.05	1	199	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.22	8	7	1	279	space	1.89743320941	cr	False	53_mg	False	Utility_Vehicles	1258.31	1	200	0	20.32
53_mg	147.20	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	148.20	10	6	1	221	space	1.96329296968	cr	False	53_mg	False	Utility_Vehicles	1268.7	1	201	NA	NA
53_mg	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	165.00	3	2	1	229	return	0.805093993491	fa	True	53_mg	True	Utility_Vehicles	1274.2	1	202	NA	NA
53_mg	306.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	145.60	10	7	1	243	space	2.12657970795	cr	False	53_mg	False	Utility_Vehicles	1278.47	1	203	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	155.33	6	3	1	87	space	1.47268351953	cr	False	53_mg	False	Utility_Vehicles	1284.06	1	204	0	23.51
53_mg	455.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	109.80	9	6	1	19	space	1.54445835314	cr	False	53_mg	False	Utility_Vehicles	1291.51	1	205	NA	NA
53_mg	292.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	116.60	11	7	1	261	space	2.20699054108	cr	False	53_mg	False	Utility_Vehicles	1296.75	1	206	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	134.00	8	6	1	139	space	1.80747475824	cr	False	53_mg	False	Utility_Vehicles	1302.4	1	207	NA	NA
53_mg	146.80	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	131.43	7	5	1	196	space	1.53909091075	cr	False	53_mg	False	Utility_Vehicles	1307.85	1	208	NA	NA
53_mg	247.33	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	74.44	8	3	1	147	return	1.015498247	hi	False	53_mg	True	Utility_Vehicles	1312.95	1	209	NA	NA
53_mg	445.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	104.00	9	6	1	275	space	1.86376637348	cr	False	53_mg	False	Utility_Vehicles	1317.47	1	210	0	31.3
53_mg	254.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	72.00	6	2	1	26	return	1.42069230956	hi	False	53_mg	True	Utility_Vehicles	1325.04	1	211	NA	NA
53_mg	163.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	87.71	7	4	1	138	space	1.50579869252	cr	False	53_mg	False	Utility_Vehicles	1330.96	1	212	NA	NA
53_mg	103.00	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	151.00	7	5	1	67	return	1.47310102399	hi	False	53_mg	True	Utility_Vehicles	1336.35	1	213	0	16.64
53_mg	320.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	116.44	8	5	1	149	space	1.54346352699	cr	False	53_mg	False	Utility_Vehicles	1343.62	1	214	NA	NA
53_mg	122.40	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	68.50	5	2	1	198	return	0.725816910213	hi	False	53_mg	True	Utility_Vehicles	1348.61	1	215	NA	NA
53_mg	120.40	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	120.44	8	4	1	105	space	1.40120376158	cr	False	53_mg	False	Utility_Vehicles	1353.86	1	216	NA	NA
53_mg	284.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	137.00	4	2	1	291	return	0.969977072091	hi	False	53_mg	True	Utility_Vehicles	1358.8	1	217	0	19.94
53_mg	199.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	198.57	6	6	1	107	space	1.57252498518	cr	True	53_mg	True	Utility_Vehicles	1364.79	1	218	NA	NA
53_mg	416.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	210.40	9	6	1	242	space	2.40648029867	cr	False	53_mg	False	Utility_Vehicles	1369.82	1	219	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.60	9	8	1	83	space	2.08950429142	cr	False	53_mg	False	Utility_Vehicles	1375.7	1	220	NA	NA
53_mg	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	221.11	9	4	1	299	space	2.24545446213	cr	False	53_mg	False	Utility_Vehicles	1381.23	1	221	NA	NA
53_mg	455.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.89	10	8	1	59	space	2.00635163841	cr	False	53_mg	False	Utility_Vehicles	1386.92	1	222	1	27.58
53_mg	226.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	194.75	8	7	1	114	space	1.83491421735	cr	False	53_mg	False	Utility_Vehicles	1394.31	1	223	NA	NA
53_mg	499.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	191.69	12	8	1	146	space	2.90897084615	cr	False	53_mg	False	Utility_Vehicles	1399.6	1	224	NA	NA
53_mg	182.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	186.89	8	6	1	79	space	1.88338211551	cr	False	53_mg	False	Utility_Vehicles	1405.97	1	225	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	191.56	8	7	1	160	space	1.95613564673	cr	False	53_mg	False	Utility_Vehicles	1411.31	1	226	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	160.80	9	8	1	10	space	1.89095217758	cr	False	53_mg	False	Utility_Vehicles	1416.72	1	227	0	27.93
53_mg	277.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	157.50	7	4	1	118	space	1.40588831482	cr	False	53_mg	False	Utility_Vehicles	1424.14	1	228	NA	NA
53_mg	182.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	154.18	11	7	1	166	space	2.00589527935	cr	False	53_mg	False	Utility_Vehicles	1429.02	1	229	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	170.67	8	8	1	31	space	1.83186669182	cr	False	53_mg	False	Utility_Vehicles	1434.48	1	230	NA	NA
53_mg	328.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	172.67	5	5	1	285	space	1.17206569371	cr	False	53_mg	False	Utility_Vehicles	1439.75	1	231	0	20.26
53_mg	326.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	182.40	4	3	1	30	return	0.954427874181	hi	False	53_mg	True	Utility_Vehicles	1446.43	1	232	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	178.29	6	6	1	120	space	1.42280878918	cr	False	53_mg	False	Utility_Vehicles	1450.82	1	233	NA	NA
53_mg	499.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	193.75	7	6	1	231	space	1.78044144029	cr	False	53_mg	False	Utility_Vehicles	1455.86	1	234	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	249.33	2	2	1	204	return	0.72204250918	hi	False	53_mg	True	Utility_Vehicles	1461.06	1	235	NA	NA
53_mg	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.75	8	7	1	286	space	1.70577010134	cr	False	53_mg	False	Utility_Vehicles	1465.33	1	236	0	24.18
53_mg	214.50	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	164.20	9	7	1	98	space	1.93241267325	cr	False	53_mg	False	Utility_Vehicles	1472.34	1	237	NA	NA
53_mg	260.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	201.20	9	7	1	215	space	2.25642064208	cr	False	53_mg	False	Utility_Vehicles	1477.68	1	238	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	174.22	8	8	1	295	space	1.81818655005	cr	False	53_mg	False	Utility_Vehicles	1483.38	1	239	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	185.50	7	5	1	203	space	1.67320145963	cr	False	53_mg	False	Utility_Vehicles	1488.64	1	240	0	21.44
53_mg	234.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	157.00	7	6	1	278	space	1.45565894397	cr	False	53_mg	False	Utility_Vehicles	1495.59	1	241	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	219.14	6	6	1	178	return	1.72269644059	hi	False	53_mg	True	Utility_Vehicles	1500.5	1	242	NA	NA
53_mg	412.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	162.67	5	6	1	132	space	1.12209675915	cr	False	53_mg	False	Utility_Vehicles	1505.66	1	243	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	235.20	9	6	1	271	space	2.61106258351	cr	False	53_mg	False	Utility_Vehicles	1510.23	1	244	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	186.67	8	7	1	142	space	1.97719084419	cr	False	53_mg	False	Utility_Vehicles	1516.31	1	245	NA	NA
53_mg	846.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	268.00	5	4	1	55	space	1.70146969613	cr	False	53_mg	False	Utility_Vehicles	1521.73	1	246	0	31.28
53_mg	484.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	170.75	7	4	1	232	space	1.5945691439	cr	False	53_mg	False	Utility_Vehicles	1528.6	1	247	NA	NA
53_mg	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	176.00	5	3	1	7	space	1.00084124017	cr	False	53_mg	False	Utility_Vehicles	1533.74	1	248	NA	NA
53_mg	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	237.78	8	5	1	217	space	2.47330189525	cr	False	53_mg	False	Utility_Vehicles	1538.19	1	249	NA	NA
53_mg	262.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	201.00	5	5	1	212	space	1.39348561183	cr	False	53_mg	False	Utility_Vehicles	1544.11	1	250	0	20.36
53_mg	182.80	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	202.00	6	5	1	145	space	1.60815214901	cr	True	53_mg	True	Utility_Vehicles	1550.93	1	251	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	166.00	7	8	1	199	space	1.55572510685	cr	False	53_mg	False	Utility_Vehicles	1555.99	1	252	NA	NA
53_mg	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	162.57	6	3	1	2	space	1.45124564035	cr	False	53_mg	False	Utility_Vehicles	1560.99	1	253	NA	NA
53_mg	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	213.00	10	7	1	156	space	2.52329868794	cr	False	53_mg	False	Utility_Vehicles	1567.58	1	254	2	22.93
53_mg	276.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	347.00	2	1	1	250	return	1.012886187	hi	False	53_mg	True	Utility_Vehicles	1590.25	1	255	1	18.89
53_mg	220.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	165.62	16	8	1	24	space	3.32405048906	mi	False	53_mg	True	Utility_Vehicles	1665.77	1	256	3	74.14
53_mg	173.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	76.92	13	6	1	265	space	1.75146685535	cr	False	53_mg	False	Utility_Vehicles	1676.03	1	257	NA	NA
53_mg	40.67	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	136.44	9	6	1	172	return	2.03935171355	fa	True	53_mg	True	Utility_Vehicles	1681.25	1	258	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	155.50	7	6	1	258	space	1.44543576788	cr	False	53_mg	False	Utility_Vehicles	1686.74	1	259	NA	NA
53_mg	313.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	187.67	5	4	1	220	return	1.32269570744	hi	False	53_mg	True	Utility_Vehicles	1691.63	1	260	NA	NA
53_mg	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	198.67	6	5	1	15	space	1.37428187596	mi	False	53_mg	True	Utility_Vehicles	1696.4	1	261	0	25.46
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	232.00	2	2	1	121	return	0.671701889427	hi	False	53_mg	True	Utility_Vehicles	1703.12	1	262	NA	NA
53_mg	189.20	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	186.00	4	3	1	6	space	1.03860980936	cr	False	53_mg	False	Utility_Vehicles	1707.49	1	263	NA	NA
53_mg	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	180.67	5	6	1	239	space	1.27752532426	cr	False	53_mg	False	Utility_Vehicles	1712.21	1	264	NA	NA
53_mg	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	157.67	5	5	1	248	space	1.0705992966	cr	False	53_mg	False	Utility_Vehicles	1717.18	1	265	NA	NA
53_mg	498.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
53_mg	176.67	5	5	1	73	space	1.22370867798	cr	False	53_mg	False	Utility_Vehicles	1721.72	1	266	NA	NA
53_mg	416.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
